class	bodyid	group	side	type	systematic_type	synonyms	comment	soma_division	neuropil	hemilineage	serial	predicted_nt	predicted_nt_prob	FANC_supervoxel_id	FANC_match	confidence_fanc_match_1_5
AN	23008	24841	L	AN10B035	AN10B035		match is not ascending	T2	ml	10B		acetylcholine	0.9541791072		648518346485719492	1
AN	24841	24841	L	AN10B035	AN10B035			T2	ml	10B		acetylcholine	0.9574759931	73467443762496298	648518346492164626	4
AN	24885	23118	L	AN10B035	AN10B035			T3	hl	10B		acetylcholine	0.9461137736	73467443762484608	648518346484903069	4
AN	24223	23118	L	AN10B035	AN10B035		difference in number	T3	hl	10B		acetylcholine	0.9306651387			0
AN	21739	21451	L	AN10B035	AN10B035			T3	hl	10B		acetylcholine	0.9537638962	73467443762522660	648518346459409412	5
AN	24313	24313	L	AN10B035	AN10B035			T3	hl	10B		acetylcholine	0.9491114648	73467443762515177	648518346488056599	5
AN	24617	22553	R	AN10B037	AN10B037			T3	hl	10B	22553	acetylcholine	0.9633577336	73256337463016738	648518346500258108	5
AN	102211	30087	R	AN10B037	AN10B037		match is not ascending	T3	hl	10B	14724	acetylcholine	0.9499516346		648518346489395141	2
AN	23271	23271	R	AN10B037	AN10B037			T1	fl	10B	14724	acetylcholine	0.9304367696	73326706207148616	648518346502006890	5
AN	24111	24111	R	AN10B037	AN10B037			T1	fl	10B	22553	acetylcholine	0.952476907	73326706207141916	648518346485907908	5
AN	23355	23355	R	AN10B037	AN10B037			T2	ml	10B	22553	acetylcholine	0.9491315947	73326706207208773	648518346495579983	5
AN	23911	14724	R	AN10B037	AN10B037			T2	ml	10B	14724	acetylcholine	0.9464556731	73326706207217799	648518346481466511	5
AN	25703	24111	L	AN10B037	AN10B037			T1	fl	10B	22553	acetylcholine	0.9683760562	73467443762494006	648518346477161232	5
AN	100199	23271	L	AN10B037	AN10B037			T1	fl	10B	14724	acetylcholine	0.9039654495	73467443762474439	648518346488548591	5
AN	154432	23355	L	AN10B037	AN10B037			T2	ml	10B	22553	acetylcholine	0.9102355702	73467443762501242	648518346495447659	5
AN	14724	14724	L	AN10B037	AN10B037			T2	ml	10B	14724	acetylcholine	0.8692137639	73467443762541047	648518346496900909	5
AN	30087	30087	L	AN10B037	AN10B037			T3	hl	10B	14724	acetylcholine	0.9040347482	73467443762501243	648518346492996784	4
AN	22553	22553	L	AN10B037	AN10B037			T3	hl	10B	22553	acetylcholine	0.9356329193	73397075018353075	648518346482985892	5
AN	101409	27060	R	AN10B039	AN10B039			T3	hl	10B		acetylcholine	0.8263722432	73326706207287913	648518346502549062	4
AN	19307	19307	R	AN10B039	AN10B039			T3	hl	10B	18696	acetylcholine	0.9487968887	73326706207122681	648518346496728292	4
AN	23798	23798	R	AN10B039	AN10B039			T1	xl	10B		acetylcholine	0.6948367042	73256337529960380	648518346472517835	5
AN	25413	25413	R	AN10B039	AN10B039		biological variability	T1	xl	10B	18696	acetylcholine	0.9371823404	73326706207111273	648518346487842626	1
AN	18696	18696	R	AN10B039	AN10B039			T2	ml	10B	18696	acetylcholine	0.9134614718	73326706207079999	648518346498268465	5
AN	25641	25413	L	AN10B039	AN10B039			T1	xl	10B	18696	acetylcholine	0.9310250788	73467443762512996	648518346486889185	5
AN	24109	23798	L	AN10B039	AN10B039			T1	xl	10B		acetylcholine	0.7700638116	73467443762535761	648518346479151824	5
AN	163071	18696	L	AN10B039	AN10B039			T2	ml	10B	18696	acetylcholine	0.9201688667	73467443695742056	648518346503900577	5
AN	23558	19307	L	AN10B039	AN10B039			T3	hl	10B	18696	acetylcholine	0.8068591299	73467443762558841	648518346512150463	4
AN	27060	27060	L	AN10B039	AN10B039			T3	hl	10B		acetylcholine	0.9622834009	73467443762458351	648518346492559043	4
AN	27422	27129	R	AN10B045	AN10B045			T3	xl	10B		acetylcholine	0.908771786	73326706207051898	648518346514215211	1
AN	25040	23896	R	AN10B045	AN10B045		match is not ascending	T1	fl	10B		acetylcholine	0.8886081028		648518346477820311	2
AN	24935	24935	R	AN10B045	AN10B045			T2	xl	10B		acetylcholine	0.9051406336	73326706207028517	648518346494732309	5
AN	24589	24589	R	AN10B045	AN10B045			T2	ml	10B		acetylcholine	0.8410671719	73326706206997088	648518346475825378	4
AN	23896	23896	L	AN10B045	AN10B045		match is not ascending	T1	fl	10B		acetylcholine	0.9228619265		648518346501013404	2
AN	26483	24589	L	AN10B045	AN10B045			T2	ml	10B		acetylcholine	0.8616176454	73467443762491755	648518346494209000	4
AN	26161	24935	L	AN10B045	AN10B045		difference in number	T2	xl	10B		acetylcholine	0.879841202			0
AN	27129	27129	L	AN10B045	AN10B045		difference in number	T3	xl	10B		acetylcholine	0.9001220122			0
AN	24712	24712	L	AN10B045	AN10B045		difference in number	T1	fl	10B		acetylcholine	0.7159313868			0
AN	25099	24712	R	AN10B045	AN10B045			T1	fl	10B		acetylcholine	0.7212425292	73326706207158308	648518346478772176	5
AN	27101	24517	R	AN10B046	AN10B046			T3	xl	10B		acetylcholine	0.9630414038	73326706273989429	648518346488826461	5
AN	25977	25996	R	AN10B046	AN10B046			T1	fl	10B		acetylcholine	0.9457660159	73326706207049717	648518346497039076	5
AN	25996	25996	R	AN10B046	AN10B046			T1	fl	10B		acetylcholine	0.965212765	73326706207099102	648518346494984074	5
AN	28760	24063	R	AN10B046	AN10B046			T1	xl	10B		acetylcholine	0.9259883363	73326706207120404	648518346501216278	4
AN	29501	24063	R	AN10B046	AN10B046			T1	xl	10B		acetylcholine	0.9417005432	73326706207141860	648518346480010228	5
AN	20737	24133	R	AN10B046	AN10B046		match is not ascending	T2	ml	10B		acetylcholine	0.9686186759		648518346465209717	2
AN	26432	24133	R	AN10B046	AN10B046			T2	ml	10B		acetylcholine	0.9660734751	73326706207108877	648518346483703727	4
AN	24063	24063	L	AN10B046	AN10B046			T1	xl	10B		acetylcholine	0.9236414216	73467443762541012	648518346498284442	5
AN	35741	25996	L	AN10B046	AN10B046			T1	fl	10B		acetylcholine	0.8868202297	73467443762471854	648518346501471331	5
AN	27643	24063	L	AN10B046	AN10B046			T1	xl	10B		acetylcholine	0.9330839251	73397074951326656	648518346491839249	5
AN	29492	25996	L	AN10B046	AN10B046			T1	fl	10B		acetylcholine	0.969098657	73467443762452038	648518346517569348	5
AN	27934	24133	L	AN10B046	AN10B046			T2	ml	10B		acetylcholine	0.9503655401	73467443762501233	648518346486308242	4
AN	24133	24133	L	AN10B046	AN10B046			T2	ml	10B		acetylcholine	0.9636388354	73467443762510610	648518346489906380	5
AN	24517	24517	L	AN10B046	AN10B046			T3	xl	10B		acetylcholine	0.94840475	73467443762522677	648518346489837663	5
AN	27585	27585	R	AN10B047	AN10B047			T3	hl	10B		acetylcholine	0.9057664787	73256337462966991	648518346503924942	4
AN	32068	24312	R	AN10B047	AN10B047			T3	xl	10B		acetylcholine	0.8345539126	73256337462990872	648518346520126545	4
AN	25846	25846	R	AN10B047	AN10B047			T3	hl	10B		acetylcholine	0.9074934846	73256337462933607	648518346501730889	4
AN	25890	25890	R	AN10B047	AN10B047			T1	xl	10B		acetylcholine	0.9254930048	73256337463061362	648518346513830169	5
AN	166715	27208	R	AN10B047	AN10B047			T1	xl	10B		acetylcholine	0.9216351855	73256337529940200	648518346501099625	5
AN	25520	25968	R	AN10B047	AN10B047			T2	xl	10B		acetylcholine	0.9110814777	73326706207176683	648518346497169560	5
AN	25968	25968	R	AN10B047	AN10B047			T2	xl	10B		acetylcholine	0.8845622317	73256337463011312	648518346475169848	5
AN	27208	27208	L	AN10B047	AN10B047			T1	xl	10B		acetylcholine	0.8618131183	73467443762597082	648518346508958527	5
AN	27298	25890	L	AN10B047	AN10B047			T1	xl	10B		acetylcholine	0.8857372102	73467443762644031	648518346488820209	5
AN	26577	25968	L	AN10B047	AN10B047			T2	xl	10B		acetylcholine	0.8557788449	73467443762569557	648518346478888655	5
AN	28297	25968	L	AN10B047	AN10B047			T2	xl	10B		acetylcholine	0.9048432322	73467443762584767	648518346480860637	5
AN	24312	24312	L	AN10B047	AN10B047			T3	xl	10B		acetylcholine	0.8705496342	73467443762589653	648518346494869170	4
AN	26019	25846	L	AN10B047	AN10B047			T3	hl	10B		acetylcholine	0.9182785458	73467443762569543	648518346491222458	4
AN	27680	27585	L	AN10B047	AN10B047			T3	hl	10B		acetylcholine	0.8660996737	73467443762587253	648518346489956915	4
AN	18859	18859	R	AN10B048	AN10B048			T3	xl	10B		acetylcholine	0.8708261289	73256337463026311	648518346504791686	5
AN	26705	26229	R	AN10B048	AN10B048		difference in number	T3	mv	10B		acetylcholine	0.892872722			0
AN	25937	43492	R	AN10B048	AN10B048			T1	mv	10B		acetylcholine	0.890703565	73256337463016764	648518346480994138	5
AN	27707	27707	R	AN10B048	AN10B048			T1	mv	10B		acetylcholine	0.8942593993	73256337463035585	648518346509033850	5
AN	26079	26079	R	AN10B048	AN10B048		match is not ascending	T2	xl	10B		acetylcholine	0.8725849944		648518346482439060	2
AN	27946	26417	R	AN10B048	AN10B048			T2	xl	10B		acetylcholine	0.902258484	73256337463005894	648518346517295653	4
AN	28965	27707	L	AN10B048	AN10B048			T1	mv	10B		acetylcholine	0.878075114	73467443762580133	648518346493882681	5
AN	43492	43492	L	AN10B048	AN10B048			T1	mv	10B		acetylcholine	0.8578560807	73467443762609583	648518346490277659	5
AN	26886	26079	L	AN10B048	AN10B048			T2	xl	10B		acetylcholine	0.7504659832	73467443762597060	648518346494663090	5
AN	26417	26417	L	AN10B048	AN10B048			T2	xl	10B		acetylcholine	0.8741742684	73467443762587202	648518346509345155	5
AN	26229	26229	L	AN10B048	AN10B048			T3	mv	10B		acetylcholine	0.8529242414	73467443762582474	648518346517575236	5
AN	155823	18859	L	AN10B048	AN10B048			T3	xl	10B		acetylcholine	0.840935638	73467443762597004	648518346492167442	5
AN	100692	20268	R	AN10B049	AN10B049			T3	xl	10B		acetylcholine	0.9334758998	73326706207028482	648518346514283819	5
AN	25973	25954	R	AN10B049	AN10B049			T2	xl	10B		acetylcholine	0.9325796435	73326706206990427	648518346511471413	5
AN	25954	25954	L	AN10B049	AN10B049			T2	xl	10B		acetylcholine	0.9725288322	73467443762582490	648518346512348462	4
AN	20268	20268	L	AN10B049	AN10B049		difference in number	T3	xl	10B		acetylcholine	0.9001042928			0
AN	28529	28312	L	AN10B049	AN10B049			T1	xl	10B		acetylcholine	0.9104843222	73467443762527734	648518346517557316	5
AN	28312	28312	R	AN10B049	AN10B049			T1	xl	10B		acetylcholine	0.9454942973	73326706207066080	648518346490256155	5
AN	27865	27865	R	AN10B051	AN10B051			T2	xl	10B		acetylcholine	0.8760625882	73326706207063804	648518346500114431	4
AN	25788	25788	R	AN10B051	AN10B051		difference in number	T2	xn	10B		acetylcholine	0.80295574			0
AN	159928	27865	L	AN10B051	AN10B051			T2	xl	10B		acetylcholine	0.8675542074	73467443695551814	648518346495098806	5
AN	26056	25788	L	AN10B051	AN10B051			T2	xn	10B		acetylcholine	0.7193618854	73467443762489343	648518346501114268	5
AN	27050	25993	R	AN10B053	AN10B053			T3	xl	10B		acetylcholine	0.9101001528	73256337462981314	648518346504207144	5
AN	20956	20956	R	AN10B053	AN10B053			T1	xl	10B		acetylcholine	0.889689069	73256337463008558	648518346492929710	5
AN	159732	26540	R	AN10B053	AN10B053			T1	xl	10B		acetylcholine	0.8928407409	73256337462983755	648518346475783138	4
AN	30221	26834	R	AN10B053	AN10B053			T2	ml	10B		acetylcholine	0.8799347331	73326706207208137	648518346489671365	5
AN	26834	26834	R	AN10B053	AN10B053			T2	ml	10B		acetylcholine	0.9396511894	73256337462981287	648518346489914967	5
AN	27113	20956	L	AN10B053	AN10B053			T1	xl	10B		acetylcholine	0.8942362959	73467443762580131	648518346481939133	5
AN	26540	26540	L	AN10B053	AN10B053			T1	xl	10B		acetylcholine	0.9111044752	73467443762494028	648518346512223278	5
AN	27994	26834	L	AN10B053	AN10B053			T2	ml	10B		acetylcholine	0.90770022	73467443762491803	648518346480623069	5
AN	28653	26834	L	AN10B053	AN10B053			T2	ml	10B		acetylcholine	0.9128280477	73467443762572430	648518346480748289	5
AN	25993	25993	L	AN10B053	AN10B053			T3	xl	10B		acetylcholine	0.8672677404	73467443762582482	648518346502266707	5
AN	25753	25753	L	AN10B056	AN10B056			T1	xn	10B		acetylcholine	0.632548712	73467443762254916	648518346499651212	4
AN	29320	25753	L	AN10B056	AN10B056			T1	xn	10B		acetylcholine	0.7270341451	73397075018329063	648518346493970801	5
AN	25942	25753	R	AN10B056	AN10B056			T1	xn	10B		acetylcholine	0.7428493008	73326706207171115	648518346487690475	5
AN	26905	25753	R	AN10B056	AN10B056			T1	xn	10B		acetylcholine	0.5250599541	73326706207132568	648518346509987642	5
AN	100693	29330	R	AN10B060	AN10B060			T3	xl	10B		acetylcholine	0.8679185046	73326706207155954	648518346486722275	5
AN	29103	29103	R	AN10B060	AN10B060			T3	xl	10B		acetylcholine	0.8494921087	73326706206997161	648518346489777625	4
AN	29330	29330	L	AN10B060	AN10B060			T3	xl	10B		acetylcholine	0.8891498023	73467443762489363	648518346495947408	4
AN	164197	29103	L	AN10B060	AN10B060			T3	xl	10B		acetylcholine	0.853584638	73397074951583680	648518346510857346	5
AN	29098	28204	R	AN10B061	AN10B061		match is not ascending	T1	fl	10B		acetylcholine	0.9872691827		648518346499527003	2
AN	28204	28204	L	AN10B061	AN10B061			T1	fl	10B		acetylcholine	0.9554851581	73467443762479762	648518346517568836	5
AN	16266	14280	L	AN11B008	AN11B008			T1	xn	11B		gaba	0.6460954988	73185968584194066	648518346490554634	5
AN	14280	14280	R	AN11B008	AN11B008			T1	xn	11B		gaba	0.5969656836	73608180915267162	648518346490312796	5
AN	17768	16622	L	AN11B012	AN11B012			T1	xn	11B	14590	gaba	0.6010362313	73185968584372739	648518346498079130	5
AN	16622	16622	R	AN11B012	AN11B012			T1	xn	11B	14590	gaba	0.5648350767	73608181049639261	648518346482876201	5
AN	11121	11098	L	AN12A003	AN12A003			A1	hl	12A	10554	acetylcholine	0.9589737987	73326706073009757	648518346467376391	5
AN	11098	11098	R	AN12A003	AN12A003			A1	hl	12A	10554	acetylcholine	0.9377737694	73467443628242741	648518346508723007	5
AN	13122	13122	L	AN12A017	AN12A017			T1	xn	12A		acetylcholine	0.9676862301	73185968584358624	648518346511436853	5
AN	14757	13122	R	AN12A017	AN12A017			T1	xn	12A		acetylcholine	0.9402455736	73608181049688413	648518346500416316	5
AN	10195	10195	L	AN12B001	AN12B001			T1	xl	12B		gaba	0.6858446121	73467443829599866	648518346509763459	5
AN	10417	10195	R	AN12B001	AN12B001			T1	xl	12B		gaba	0.6885173469	73256337530135877	648518346483306430	5
AN	10965	10965	R	AN12B004	AN12B004			A1	xl	12B	10208	gaba	0.727540322	73256337529988364	648518346496292413	5
AN	10208	10208	L	AN12B004	AN12B004			T2	xn	12B	10208	gaba	0.8132102638	73467443762684996	648518346515826682	5
AN	21410	10208	R	AN12B004	AN12B004			T2	xn	12B	10208	gaba	0.8234271141	73256337530013632	648518346477105680	5
AN	10479	10479	R	AN12B004	AN12B004			T3	xl	12B	10208	gaba	0.8063415726	73256337462884775	648518346504949107	5
AN	10718	10479	L	AN12B004	AN12B004			T3	xl	12B	10208	gaba	0.7952415785	73467443762505830	648518346496175050	5
AN	11328	10965	L	AN12B004	AN12B004			A1	xl	12B	10208	gaba	0.7429671007	73467443762656748	648518346478931152	5
AN	10245	10245	L	AN12B005	AN12B005			T3	hl	12B	10245	gaba	0.817178279	73608181183861720	648518346472232907	5
AN	10397	10245	R	AN12B005	AN12B005			T3	hl	12B	10245	gaba	0.8524681196	73185968651731055	648518346490244616	5
AN	153419	10356	L	AN12B006	AN12B006			T3	xl	12B		glutamate	0.7396567854	73467443762690065	648518346481078874	5
AN	10356	10356	R	AN12B006	AN12B006			T3	xl	12B		glutamate	0.6743997463	73256337530064868	648518346498434097	5
AN	11099	10867	L	AN12B008	AN12B008			T1	xl	12B	10867	gaba	0.8628909873	73537812506661016	648518346493110960	5
AN	11441	11441	L	AN12B008	AN12B008			T2	ml	12B	10867	gaba	0.8766548292	73537812506686809	648518346498428242	5
AN	10867	10867	R	AN12B008	AN12B008			T1	xl	12B	10867	gaba	0.8684485426	73185968718767289	648518346483260492	5
AN	11913	11441	R	AN12B008	AN12B008			T2	ml	12B	10867	gaba	0.8882615811	73256337463005918	648518346483098598	5
AN	12108	12108	R	AN12B011	AN12B011			T1	fl	12B	11305	glutamate	0.5090052454	73256337597070320	648518346512058303	5
AN	13537	12108	L	AN12B011	AN12B011			T1	fl	12B	11305	glutamate	0.5233646772	73467443829695376	648518346478219477	5
AN	13624	13624	R	AN12B017	AN12B017			T3	hl	12B	13189	gaba	0.9381386476	73185968718774310	648518346481617089	5
AN	14050	13624	L	AN12B017	AN12B017			T3	hl	12B	13189	gaba	0.9434728567	73537812506629540	648518346482875689	5
AN	13189	13189	R	AN12B017	AN12B017			T2	ml	12B	13189	gaba	0.8861371242	73185968718783914	648518346517536298	5
AN	13344	13189	L	AN12B017	AN12B017			T2	ml	12B	13189	gaba	0.9020199394	73537812506644277	648518346507638137	5
AN	15030	14654	R	AN12B017	AN12B017			T1	fl	12B	13189	glutamate	0.2973096941	73185968785762250	648518346479892980	5
AN	14654	14654	L	AN12B017	AN12B017			T1	fl	12B	13189	gaba	0.4635517299	73537812506646425	648518346492684473	5
AN	13934	13372	R	AN12B019	AN12B019			T3	hl	12B	13048	gaba	0.878337262	73185968718702447	648518346459871492	5
AN	13372	13372	L	AN12B019	AN12B019			T3	hl	12B	13048	gaba	0.9403811002	73537812506697704	648518346495595408	5
AN	13788	13281	R	AN12B019	AN12B019			T2	ml	12B	13048	gaba	0.891721116	73256337462844358	648518346494073867	5
AN	13281	13281	L	AN12B019	AN12B019			T2	ml	12B	13048	gaba	0.9321321237	73537812439774042	648518346515824378	5
AN	13199	13048	R	AN12B019	AN12B019			T1	fl	12B	13048	glutamate	0.9173865391	73185968718825380	648518346489618373	5
AN	13048	13048	L	AN12B019	AN12B019			T1	fl	12B	13048	glutamate	0.5012800287	73537812439704105	648518346509669321	5
AN	22478	21652	R	AN12B055	AN12B055			T1	xl	12B		gaba	0.8462788172	73185968785810736	648518346495847755	5
AN	20584	15729	R	AN12B055	AN12B055			T1	xn	12B		gaba	0.882139198	73185968785823327	648518346494841003	4
AN	21652	21652	L	AN12B055	AN12B055			T1	xl	12B		gaba	0.8519274256	73537812506724577	648518346479639028	4
AN	15729	15729	L	AN12B055	AN12B055			T1	xn	12B		gaba	0.8890485711	73467443762672524	648518346506932040	5
AN	21549	20489	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B		gaba	0.8993997911	73185968785805460	648518346478838900	1
AN	23439	20489	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B		gaba	0.9338071838	73185968785825055	648518346504204072	1
AN	23243	20489	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B		gaba	0.9276155822	73256337529990731	648518346511965040	1
AN	100553	20489	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B		gaba	0.9140667844	73256337530021012	648518346480496955	1
AN	22136	20489	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B		gaba	0.920739261	73256337530055664	648518346488645816	2
AN	20489	20489	L	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B		gaba	0.8978218436	73467443762667522	648518346526083543	2
AN	22918	20489	L	AN12B060	AN12B060		difference in number	T1	fl	12B		gaba	0.9166343419	73467443762675087	648518346491445178	2
AN	23430	20489	L	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B		gaba	0.9330479757	73537812506753696	648518346517955688	2
AN	24115	20489	L	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B		gaba	0.9327533448	73467443762694952	648518346494758967	2
AN	27765	22180	R	AN12B076	AN12B076		difference in number	T1	fl	12B		gaba	0.9587887288			0
AN	22180	22180	L	AN12B076	AN12B076		reconstruction issue	T1	fl	12B		gaba	0.8758596483	73537812506740123	648518346512858782	2
AN	154928	23998	R	AN12B080	AN12B080			T1	xn	12B		gaba	0.907455584	73256337529993199	648518346479139536	5
AN	23998	23998	L	AN12B080	AN12B080			T1	xn	12B		gaba	0.8829765061	73537812506722903	648518346500214790	5
AN	31757	23490	R	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B		gaba	0.8493010691	73185968785825073	648518346483211428	2
AN	27399	27399	R	AN12B089	AN12B089		difference in number	T1	xn	12B		gaba	0.8993140242			0
AN	27977	23490	R	AN12B089	AN12B089		difference in number	T1	xl	12B		gaba	0.8803574507			0
AN	25139	23490	R	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B		gaba	0.8791736914	73256337529995733	648518346497170072	1
AN	27046	23490	R	AN12B089	AN12B089		difference in number	T1	xl	12B		gaba	0.8759946521			0
AN	26112	23490	L	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B		gaba	0.8668318536	73537812506745272	648518346492993600	2
AN	23490	23490	L	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B		gaba	0.8644008402	73467443762675054	648518346498217236	2
